62.96130483	0.264295
62.76823865	0.266438
62.57576448	0.268599
62.38388053	0.270778
62.19258497	0.272974
62.00187601	0.275188
61.81175184	0.27742
61.62221068	0.27967
61.43325072	0.281939
61.24487020	0.284225
61.05706734	0.286531
60.86984036	0.288855
60.68318749	0.291197
60.49710698	0.293559
60.31159708	0.29594
60.12665603	0.298341
59.94228208	0.300512
59.75847351	0.302151
59.57522857	0.3038
59.39254553	0.305457
59.21042269	0.307124
59.02885830	0.308799
58.84785067	0.310484
58.66739809	0.312178
58.48749885	0.313881
58.30815126	0.315594
58.12935363	0.317315
57.95110426	0.319047
57.77340149	0.320787
57.59624363	0.322537
57.41962900	0.324297
57.24355596	0.326066
57.06802283	0.327845
56.89302795	0.329634
56.71856969	0.331432
56.54464639	0.33324
56.37125641	0.335058
56.19839813	0.336886
56.02606989	0.338724
55.85427009	0.340572
55.68299710	0.34243
55.51224931	0.344299
55.34202510	0.346177
55.17232288	0.348066
55.00314103	0.349965
54.83447796	0.351481
54.66633209	0.352997
54.49870183	0.354519
54.33158559	0.356047
54.16498180	0.357583
53.99888889	0.359125
53.83330529	0.360673
53.66822944	0.362228
53.50365978	0.36379
53.33959476	0.365359
53.17603284	0.366934
53.01297247	0.368517
52.85041211	0.370106
52.68835023	0.371702
52.52678530	0.373304
52.36571580	0.374914
52.20514020	0.376531
52.04505700	0.378154
51.88546468	0.379785
51.72636174	0.381422
51.56774668	0.383067
51.40961799	0.384719
51.25197420	0.386378
51.09481381	0.388044
50.93813534	0.389717
50.78193732	0.391398
50.62621826	0.393085
50.47097671	0.39478
50.31621119	0.396483
50.16192025	0.398192
50.00810243	0.399909
49.85475628	0.413872
49.70188036	0.429039
49.54947322	0.444763
49.39753342	0.459782
49.24605954	0.474672
49.09505014	0.490045
48.94450380	0.5
48.79441910	0.5
48.64479462	0.5
48.49562895	0.5
48.34692069	0.5
48.19866844	0.5
48.05087078	0.5
47.90352634	0.5
47.75663372	0.5
47.61019154	0.5
47.46419840	0.5
47.31865295	0.5
47.17355380	0.5
47.02889959	0.5
46.88468894	0.5
46.74092051	0.5
46.59759293	0.5
46.45470486	0.5
46.31225494	0.5
46.17024184	0.5
46.02866421	0.5
45.88752071	0.5
45.74681002	0.5
45.60653081	0.5
45.46668176	0.5
45.32726154	0.5
45.18826885	0.5
45.04970236	0.5
44.91156078	0.480737
44.77384280	0.452137
44.63654712	0.425239
44.49967245	0.400058
44.36321750	0.425072
44.22718097	0.45165
44.09156159	0.47989
43.95635808	0.5
43.82156916	0.5
43.68719355	0.5
43.55323001	0.5
43.41967725	0.5
43.28653402	0.5
43.15379906	0.5
43.02147113	0.5
42.88954897	0.5
42.75803134	0.5
42.62691700	0.5
42.49620471	0.5
42.36589324	0.5
42.23598136	0.5
42.10646785	0.5
41.97735148	0.5
41.84863103	0.5
41.72030530	0.5
41.59237307	0.5
41.46483313	0.5
41.33768429	0.5
41.21092534	0.5
41.08455508	0.5
40.95857233	0.5
40.83297590	0.5
40.70776460	0.5
40.58293725	0.5
40.45849267	0.5
40.33442969	0.5
40.21074715	0.5
40.08744387	0.5
39.96451868	0.5
39.84197044	0.5
39.71979799	0.5
39.59800016	0.5
39.47657582	0.5
39.35552382	0.5
39.23484302	0.5
39.11453227	0.5
38.99459045	0.5
38.87501643	0.5
38.75580906	0.5
